Date,adx_signal,macd_signal,ma30_200_signal,ma50_200_signal,ma30_50_signal,cdc_signal,sar_signal,roc_signal,obv_signal,rsi_signal,bb_signal,wpr_signal,stoch_signal,cci_signal,atr_signal,close_price,adj_close_price
2018-05-07,0,0,0,0,0,0.5,0,0,0,0,0,-1,0,0,0,6.699999809265137,5.337794780731201
2018-05-08,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,6.699999809265137,5.337794780731201
2018-05-09,0,0,0,0,0,1.0,0,0,0,-1,0,0,-1,0,0,6.949999809265137,5.536966800689697
2018-05-10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-05-11,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-05-14,0,0,0,0,0,0.0,0,0,0,0,0,0,0,-1,0,7.0,5.57680082321167
2018-05-15,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-05-16,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-05-17,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-05-18,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,7.0,5.57680082321167
2018-05-21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,7.0,5.57680082321167
2018-05-22,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-05-23,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-05-24,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,7.0,5.57680082321167
2018-05-25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-05-28,0,-1,0,0,0,0.0,0,-1,0,0,0,0,0,0,0,6.949999809265137,5.536966800689697
2018-05-30,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.949999809265137,5.536966800689697
2018-05-31,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-06-01,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-06-04,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,6.900000095367432,5.497131824493408
2018-06-05,0,0,0,0,0,0.0,-1,0,-1,0,0,0,1,0,1,6.849999904632568,5.4572978019714355
2018-06-06,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.900000095367432,5.497131824493408
2018-06-07,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.900000095367432,5.497131824493408
2018-06-08,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,7.0,5.57680082321167
2018-06-11,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,7.050000190734863,5.616634368896484
2018-06-12,0,1,0,0,0,0.0,1,0,0,0,0,0,-1,0,0,7.099999904632568,5.656468391418457
2018-06-13,0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0,5.57680082321167
2018-06-14,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-1,7.0,5.57680082321167
2018-06-15,0,0,0,0,0,-0.5,0,-1,0,0,0,0,1,0,0,6.949999809265137,5.536966800689697
2018-06-18,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.4572978019714355
2018-06-19,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.699999809265137,5.337794780731201
2018-06-20,0,0,0,0,0,0.0,-1,0,0,0,0,0,0,0,1,6.800000190734863,5.417463302612305
2018-06-21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.75,5.377629280090332
2018-06-22,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.417463302612305
2018-06-25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.417463302612305
2018-06-26,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.417463302612305
2018-06-27,0,0,0,0,0,0.0,0,0,0,0,0,0,-1,0,-1,6.800000190734863,5.417463302612305
2018-06-28,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.417463302612305
2018-06-29,0,0,0,0,0,0.0,0,0,-1,0,0,0,0,0,0,6.75,5.377629280090332
2018-07-02,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.75,5.377629280090332
2018-07-03,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,6.800000190734863,5.417463302612305
2018-07-04,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.4572978019714355
2018-07-05,0,1,0,0,0,0.5,0,0,0,0,-1,0,0,0,0,6.849999904632568,5.4572978019714355
2018-07-06,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.417463302612305
2018-07-09,0,0,0,0,-1,0.5,0,0,1,0,0,0,0,0,0,6.849999904632568,5.4572978019714355
2018-07-10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.900000095367432,5.497131824493408
2018-07-11,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.900000095367432,5.497131824493408
2018-07-12,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,6.900000095367432,5.497131824493408
2018-07-13,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.800000190734863,5.417463302612305
2018-07-16,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.849999904632568,5.4572978019714355
