,ma30_50_signal,ma30_200_signal,ma50_200_signal,Obv_signal,sma100_signal,macd_signal,adx_signal,stoch_signal,roc_signal,rsi_signal,cci_signal,atr_signal,wpr_signal,bb_signal,Close
297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.24000549316406
298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.6300048828125
299,0,0,0,1,1,0,0,0,0,0,0,0,0,0,134.44000244140625
300,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,133.36000061035156
301,0,0,0,1,1,0,0,-1,1,0,0,0,-1,0,135.72999572753906
302,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,134.8800048828125
303,0,0,0,1,1,0,0,0,0,0,0,0,0,0,135.3699951171875
304,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,133.33999633789062
305,0,0,0,1,1,0,0,0,1,0,-1,0,0,0,136.1699981689453
306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.99000549316406
307,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,133.08999633789062
308,0,0,0,0,-1,0,0,1,-1,0,1,0,1,0,130.50999450683594
309,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,130.25
310,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,129.0500030517578
311,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,131.02000427246094
312,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,130.83999633789062
313,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,130.4600067138672
314,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,130.19000244140625
315,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,129.42999267578125
316,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,128.16000366210938
317,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,128.72000122070312
318,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,125.27999877929688
319,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,124.52999877929688
320,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,126.62999725341797
321,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,128.27000427246094
