,ma30_50_signal,ma30_200_signal,ma50_200_signal,Obv_signal,sma100_signal,macd_signal,adx_signal,stoch_signal,roc_signal,rsi_signal,cci_signal,atr_signal,wpr_signal,bb_signal,Close
126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.29000091552734
127,0,0,0,0,1,0,0,1,0,0,0,0,0,0,65.29000091552734
128,0,0,0,-1,-1,0,0,0,-1,0,1,0,1,0,62.7599983215332
129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.97000122070312
130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.87000274658203
131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.33999633789062
132,0,0,0,1,1,0,0,-1,1,0,0,0,-1,0,67.9000015258789
133,0,0,0,-1,1,0,0,0,-1,0,0,0,0,0,67.16999816894531
134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67.66000366210938
135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66.41000366210938
136,0,0,0,0,1,0,0,0,1,0,0,0,0,0,68.41999816894531
137,0,0,0,1,1,0,0,0,0,0,-1,0,0,0,69.4000015258789
138,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,69.2699966430664
139,0,0,0,1,1,0,0,0,0,0,0,0,0,0,71.29000091552734
140,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,74.9800033569336
141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.19000244140625
142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.91999816894531
143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.70999908447266
144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.68000030517578
145,0,0,0,0,1,0,0,1,0,0,0,0,0,0,72.6500015258789
146,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.36000061035156
147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73.51000213623047
148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.69000244140625
149,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72.47000122070312
150,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,73.16999816894531
151,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,73.05999755859375
152,0,0,0,1,1,0,0,0,0,0,0,0,0,0,73.44000244140625
153,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,72.83000183105469
154,0,0,0,1,1,0,0,0,0,0,0,0,0,0,73.7699966430664
155,0,0,0,0,1,0,0,0,1,0,0,0,0,0,74.30000305175781
156,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,73.62999725341797
157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.58999633789062
